date,star,text
2022-07-21,5,탄산과 아스파탐 가득한 여타 편의점 막걸리와는 다르게 엄청 부드럽고 자극적이지 않은맛이네요쌀우유 같다고 해야되나 매화향  사과향  요구르트향 순으로 막걸리를 평가하는 편인데 이것은 사과향과 요구르트향 정도의 적절한 막걸리네요 온도를 적절하게 맞추고 산미가 적당해서 각격대비 만족스러운 촉감과 초산의 느낌이 정말 잘만들었어요 물탄 막걸리와는 다르게 걸죽한 목넘김도 좋습니다 많이 파세요
2022-09-04,5,여름인데도 발효가 많이 되지 않고 도착했어요 달달한게 맛있네요
2022-09-06,5,이것만 먹는데 맛이 예전 같지 않아요ㅜㅜ제 입맛이 변한거겠죠
2022-10-06,5,완전 편하게 재구매 재구매
2022-08-11,5,받은 당일 2병 비웠습니다ㅎㅎ 편의점에서 사려면 매번 다 나가서 속상했는데 앞으로 편하게 주문해겠네요
2022-08-24,5,제가 먹어본 막걸이 중 최고에요 또 주문하려구요 지인들 선물로도 주고 싶네요
2022-08-24,5,시원하게 해서 먹으면 꾸르맛이에요 ㅎ
2022-09-20,4,순한 맛 입니다 ㅡㅡ
2022-09-12,4,가끔먹지만 만족합니다
2022-09-08,4,달달하니 여자들 먹기 좋아요
2022-09-01,5,일단 추석때 쓰려고 구입했어요먹어보고 한달후기 남겨야겠어요
2022-09-10,3,막걸리는막걸리인데 좀 부드럽다
2022-09-09,5,기가막히게 맛있네요 많이파세요
2022-08-13,5,3병중 2병 마신후 리뷰 남깁니다원래 국순당 프로바이오틱스 막걸리 즐겨마시다첫구매후 마셔 보았는데요목넘김이 부드럽고 깔끔합니다흔들어 마시지 않는데 한번 흔들어서 마셔보니고소하고 맛있네요
2022-08-19,5,맛있어요 맛있어요 맛있어요
2022-09-09,5,느린마을 막걸리 항상 맛있습니다
2022-07-24,5,먹어보고 너무 맛있어서 주문하게 되었는데 저렴하게 구매해서 넘 좋고 포장도 잘 되어왔어요
2022-08-16,5,맛있어요목넘김이 부드러워요 강추
2022-09-13,5,역시 막걸리는 느린마을
2022-08-31,5,배송도 빨랐고 맘에 들어요 먹어보고 추가 주문 할게요 ㅎㅎ
2022-09-04,5,이걸 이제알았다니 너무 맛있어요
2022-09-07,5,항상 맛있게 마시는 느린 
2022-08-30,5,마음에 들어요 배송이 빠릅니다
2022-08-17,5,너무 맛있어요 편의점에서 사는 것 보다 맛이 훨씬 부드러워요 제조 후 바로 보내주셔서 그런가봐요
2022-08-05,5,요즘 핫한 막걸리인 느린마을 막걸리 완전 맛있네요
2022-09-11,5,또 시켜먹어야징 ㅋㅋ
2022-08-07,5,맛있어요계속 생각나서 또 주문했어요롯데마트에도 파는데 여기서 주문한게 더 맛있어요ㅎ하루 있다가 마시면 더더 환상적인 맛이네요
2022-08-31,4,느린마을 마신 이후에 다른 막걸리는 못마시겠어요
2022-09-02,5,너무좋아요 넘앗나구요
2022-08-31,5,처음먹고 맛있어서 자주 사 먹어요
2022-08-08,5,부드러운 목넘김과 깔끔한 맛이 좋았습니다
2022-08-14,5,자주 사먹는 제품이라 말이 필요 없어요 바로 먹으면 우유같이 부드럽고 달달한맛  이맛때문에 자주 먹어요  쵴오
2022-09-04,5,고급막걸리 하면 역쉬 느린마을
2022-08-06,5,포장도 잘 되서 잘 받았고 목넘김도 부드럽고 순하고 맛나요
2022-08-04,5,저희 남편이 느린마을 막걸리를 좋아해서 주문했어요잘 마실게요
2022-08-22,5,맛있다고 해서 사먹어봤는데 알쓰인 저한테도 너무 맛있네요
2022-08-01,5,지인한테 두병 받아서 먹어보고 주문해서 기간별로 먹어봤는데 맛있어요
2022-08-31,5,가격대비 괜찮았습니다
2022-07-30,5,항상 즐겨 마시는 느린마을 입니다여름에는 얼려서 슬러시로 마시는게 쵝오 입니다
2022-08-15,5,엄빠 저 다 좋아해요맛있으니까 속이 편하니까 또 구매합니다아흣
2022-08-20,5,박스열었는데 줄줄줄ㅠㅠ 막걸리 자체는 괜찮아용
2022-08-05,5,이렇게 맛있는 막걸리는 처음먹어봐용
2022-08-26,5,숙취가 없고 맛이 좋고 배송빠름
2022-08-15,5,제 입맛에 잘맞았어요 맛있어서 금방 다 먹어버렸어요
2022-07-20,5,초반에 먹음 톡톡 쏘지않구 아침햇살같은 순한맛이라서 맛있어요 막걸리 별루 좋아하지 않는데 요건 종종 먹어요
2022-07-31,5,너무 맛있어요 원하는 느낌 그대로
2022-09-14,5,만족합니다 감사합니다
2022-08-26,5,말모말모너무 맛있어요
2022-08-23,5,또 구매 원해요 맜임ㅅ어요
2022-07-28,5,유독 이 느린마을 막걸리는 한번씩 생각나서 사먹는 막걸리입니다
2022-08-25,5,부드럽고 맛있다고 하시네요
2022-08-22,5,항상 막걸리는 느린마을만 먹어요
2022-07-28,5,항상 믿고 주문하는 느린마을 막걸리입니다
2022-08-17,5,맛있는 막걸리 최고입니다
2022-08-20,5,맛있어야 또 마시고싶어요
2022-08-10,5,정말 맛있어요 항상 이것만 찾게됩니다 인생막걸리
2022-09-14,5,배송굿 상품굿 상태굿
2022-07-14,5,그동안 먹었던 막걸리 중에 최고예요 인터넷으로 구매할 수 있어서 넘 좋네요
2022-07-30,3,배송은 빨랐는데많이 샜어요  보텅 세병을 시키면 박스공간이 많아 움직이면서 새면서 냄새가 많이 납니다 항싱 맛은 보장합니다 더운여름 슬러시막걸리로
2022-08-18,4,생각보다 약간 심심한 맛이네요
2022-08-23,5,좋아하는 막걸리입니다 ㅎㅎㅎ
2022-08-22,5,캠핑가서 잘먹엇어요
2022-08-15,5,부드럽고 맛있어서 자주주문합니다 순해요
2022-08-12,5,느린마을 막걸리는 사랑입니다맛있어요
2022-08-14,5,늘 먹는 막걸리라서 말이 필요없는 상품이지요
2022-08-16,5,빠른배송감사합니다 잘묵어썽용
2022-08-10,5,맛있어요 다 먹고 5병 구매하려구요
2022-07-18,5,맛있어요 우유맛은 안나는데 우유마시는 느낌이네요 ㅎㅎ
2022-08-03,5,오늘 배송 받고 바로 먹어봤는데 달달해요 좀 더 두고 먹어봐야겠습니다
2022-08-05,5,흘러서 닦느라 좀 힘들었어요ㅠㅠ맛있게 잘 먹었습니다
2022-08-10,5,맛있어요 100퍼 재구매의사 있어요
2022-07-27,5,빠르게 안전하게 잘도착했습니다
2022-08-01,5,진짜 맛잇는 막걸리
2022-08-16,5,맛있게 잘 먹었습니다
2022-07-26,4,배송 빠르고 부드럽고 좋습니다
2022-07-14,5,맛이 괜찮아서 선물로 구매했습니다 잘 도착했다고 합니다 굿
2022-06-29,5,너무너무너무 맛있어요  포장도 잘 되어왔고 저는 성의있게 느껴졌어요 저는 왜 포도향이 나죠 달콤하고 향기로워요 최애 술입니다 
2022-07-14,5,아직 마시기전인데 기대되네요ㅎㅎ 첨가물없어서 좋아요
2022-08-13,5,부드럽고 맛있습니다
2022-08-06,5,달콤하고 맛있어서 자꾸 생각나는 맛이예요
2022-08-18,5,너무 맛있어요
2022-07-17,5,인터넷으로 사야한다는 지인말에 구매했고 부드러워요막걸리 잔과 함께 했어요
2022-08-14,5,언제나 믿고 마시는 느린마을
2022-08-12,5,배송 빠르고 안전하게 잘욌습니다
2022-08-03,5,넘넘 만족하고 있어요 참 맛나요
