,Date
391,2022-09-11
392,2022-09-11
393,2022-09-11
394,2022-09-11
395,2022-09-11
396,2022-09-11
397,2022-09-11
398,2022-09-11
399,2022-09-11
400,2022-09-11
401,2022-09-11
402,2022-09-11
403,2022-09-11
404,2022-09-11
405,2022-09-11
406,2022-09-11
407,2022-09-10
408,2022-09-10
409,2022-09-10
410,2022-09-10
411,2022-09-10
412,2022-09-10
413,2022-09-10
414,2022-09-10
415,2022-09-10
416,2022-09-10
417,2022-09-10
418,2022-09-10
419,2022-09-10
420,2022-09-10
421,2022-09-10
422,2022-09-10
423,2022-09-10
424,2022-09-10
425,2022-09-10
426,2022-09-10
427,2022-09-10
428,2022-09-10
429,2022-09-10
430,2022-09-09
431,2022-09-09
432,2022-09-09
433,2022-09-09
434,2022-09-09
435,2022-09-08
436,2022-09-08
437,2022-09-08
438,2022-09-08
439,2022-09-08
440,2022-09-08
441,2022-09-08
442,2022-09-08
443,2022-09-08
444,2022-09-08
445,2022-09-08
446,2022-09-08
447,2022-09-08
448,2022-09-08
449,2022-09-08
450,2022-09-08
451,2022-09-08
452,2022-09-08
453,2022-09-08
454,2022-09-08
455,2022-09-08
456,2022-09-07
457,2022-09-07
458,2022-09-07
459,2022-09-07
460,2022-09-07
461,2022-09-07
462,2022-09-07
463,2022-09-07
464,2022-09-07
465,2022-09-07
466,2022-09-07
467,2022-09-07
468,2022-09-07
469,2022-09-07
470,2022-09-07
471,2022-09-07
472,2022-09-07
473,2022-09-07
474,2022-09-07
475,2022-09-07
476,2022-09-07
477,2022-09-07
478,2022-09-07
479,2022-09-07
480,2022-09-07
481,2022-09-07
482,2022-09-07
483,2022-09-07
484,2022-09-07
485,2022-09-07
486,2022-09-07
487,2022-09-07
488,2022-09-07
489,2022-09-07
490,2022-09-06
491,2022-09-06
492,2022-09-06
493,2022-09-06
494,2022-09-06
495,2022-09-06
496,2022-09-06
497,2022-09-06
498,2022-09-06
499,2022-09-06
500,2022-09-06
501,2022-09-06
502,2022-09-06
503,2022-09-06
504,2022-09-06
505,2022-09-06
506,2022-09-06
507,2022-09-05
508,2022-09-05
509,2022-09-05
510,2022-09-05
511,2022-09-05
512,2022-09-05
513,2022-09-05
514,2022-09-05
515,2022-09-05
516,2022-09-05
517,2022-09-05
518,2022-09-05
519,2022-09-05
520,2022-09-05
521,2022-09-05
522,2022-09-04
523,2022-09-04
524,2022-09-04
525,2022-09-04
526,2022-09-04
527,2022-09-04
528,2022-09-04
529,2022-09-04
530,2022-09-04
531,2022-09-04
532,2022-09-04
533,2022-09-04
534,2022-09-04
535,2022-09-04
536,2022-09-04
537,2022-09-04
538,2022-09-04
539,2022-09-04
540,2022-09-04
541,2022-09-04
542,2022-09-03
543,2022-09-03
544,2022-09-03
545,2022-09-03
546,2022-09-03
547,2022-09-03
548,2022-09-03
549,2022-09-03
550,2022-09-03
551,2022-09-03
552,2022-09-03
553,2022-09-03
554,2022-09-03
555,2022-09-03
556,2022-09-03
557,2022-09-03
558,2022-09-03
559,2022-09-03
560,2022-09-03
561,2022-09-03
562,2022-09-03
563,2022-09-03
564,2022-09-03
565,2022-09-03
566,2022-09-03
567,2022-09-03
568,2022-09-03
569,2022-09-03
570,2022-09-02
571,2022-09-02
572,2022-09-02
573,2022-09-02
574,2022-09-02
575,2022-09-02
576,2022-09-02
577,2022-09-02
578,2022-09-02
579,2022-09-02
580,2022-09-02
581,2022-09-02
582,2022-09-02
583,2022-09-02
584,2022-09-02
585,2022-09-02
586,2022-09-02
587,2022-09-02
588,2022-09-02
589,2022-09-01
590,2022-09-01
591,2022-09-01
592,2022-09-01
593,2022-09-01
594,2022-09-01
595,2022-09-01
596,2022-09-01
597,2022-09-01
598,2022-09-01
599,2022-09-01
600,2022-09-01
601,2022-09-01
602,2022-09-01
603,2022-09-01
604,2022-09-01
605,2022-09-01
606,2022-09-01
607,2022-09-01
608,2022-09-01
609,2022-09-01
610,2022-09-01
611,2022-09-01
612,2022-09-01
613,2022-09-01
614,2022-09-01
615,2022-09-01
616,2022-09-01
617,2022-09-01
618,2022-09-01
619,2022-09-01
620,2022-09-01
621,2022-09-01
622,2022-09-01
623,2022-09-01
624,2022-09-01
625,2022-09-01
626,2022-08-31
627,2022-08-31
628,2022-08-31
629,2022-08-31
630,2022-08-31
631,2022-08-31
632,2022-08-31
633,2022-08-31
634,2022-08-31
635,2022-08-31
636,2022-08-31
637,2022-08-31
638,2022-08-31
639,2022-08-31
640,2022-08-31
641,2022-08-31
642,2022-08-31
643,2022-08-31
644,2022-08-31
645,2022-08-30
646,2022-08-30
647,2022-08-30
648,2022-08-30
649,2022-08-30
650,2022-08-30
651,2022-08-30
652,2022-08-30
653,2022-08-30
654,2022-08-30
655,2022-08-30
656,2022-08-30
657,2022-08-30
658,2022-08-30
659,2022-08-30
660,2022-08-30
661,2022-08-30
662,2022-08-29
663,2022-08-29
664,2022-08-29
665,2022-08-29
666,2022-08-29
667,2022-08-29
668,2022-08-29
669,2022-08-29
670,2022-08-29
671,2022-08-29
672,2022-08-29
673,2022-08-29
674,2022-08-29
675,2022-08-29
676,2022-08-29
677,2022-08-29
678,2022-08-29
679,2022-08-29
680,2022-08-29
681,2022-08-29
682,2022-08-29
683,2022-08-29
684,2022-08-29
685,2022-08-29
686,2022-08-28
687,2022-08-28
688,2022-08-28
689,2022-08-28
690,2022-08-28
691,2022-08-28
692,2022-08-28
693,2022-08-28
694,2022-08-28
695,2022-08-28
696,2022-08-28
697,2022-08-28
698,2022-08-28
699,2022-08-28
700,2022-08-28
701,2022-08-28
702,2022-08-28
703,2022-08-28
704,2022-08-28
705,2022-08-28
706,2022-08-28
707,2022-08-28
708,2022-08-28
709,2022-08-28
710,2022-08-28
711,2022-08-28
712,2022-08-28
713,2022-08-27
714,2022-08-27
715,2022-08-27
716,2022-08-27
717,2022-08-27
718,2022-08-27
719,2022-08-27
720,2022-08-27
721,2022-08-27
722,2022-08-27
723,2022-08-27
724,2022-08-27
725,2022-08-27
726,2022-08-27
727,2022-08-27
728,2022-08-27
729,2022-08-27
730,2022-08-27
731,2022-08-27
732,2022-08-27
733,2022-08-27
734,2022-08-27
735,2022-08-27
736,2022-08-27
737,2022-08-27
738,2022-08-26
739,2022-08-26
740,2022-08-26
741,2022-08-26
742,2022-08-26
743,2022-08-26
744,2022-08-26
745,2022-08-26
746,2022-08-26
747,2022-08-26
748,2022-08-26
749,2022-08-26
750,2022-08-26
751,2022-08-26
752,2022-08-26
753,2022-08-26
754,2022-08-26
755,2022-08-26
756,2022-08-26
757,2022-08-26
758,2022-08-26
759,2022-08-26
760,2022-08-26
761,2022-08-26
762,2022-08-26
763,2022-08-26
764,2022-08-25
765,2022-08-25
766,2022-08-25
767,2022-08-25
768,2022-08-25
769,2022-08-25
770,2022-08-25
771,2022-08-25
772,2022-08-25
773,2022-08-25
774,2022-08-25
775,2022-08-25
776,2022-08-25
777,2022-08-25
778,2022-08-25
779,2022-08-25
780,2022-08-25
781,2022-08-25
782,2022-08-25
783,2022-08-25
784,2022-08-25
785,2022-08-25
786,2022-08-25
787,2022-08-25
788,2022-08-25
789,2022-08-25
790,2022-08-25
791,2022-08-25
792,2022-08-25
793,2022-08-25
794,2022-08-25
795,2022-08-25
796,2022-08-25
797,2022-08-25
798,2022-08-25
799,2022-08-24
800,2022-08-24
801,2022-08-24
802,2022-08-24
803,2022-08-24
804,2022-08-24
805,2022-08-24
806,2022-08-24
807,2022-08-24
808,2022-08-24
809,2022-08-24
810,2022-08-24
811,2022-08-24
812,2022-08-24
813,2022-08-24
814,2022-08-24
815,2022-08-24
816,2022-08-24
817,2022-08-24
818,2022-08-24
819,2022-08-24
820,2022-08-24
821,2022-08-24
822,2022-08-24
823,2022-08-24
824,2022-08-24
825,2022-08-24
826,2022-08-24
827,2022-08-24
828,2022-08-24
829,2022-08-24
830,2022-08-24
831,2022-08-24
832,2022-08-24
833,2022-08-24
834,2022-08-24
835,2022-08-24
836,2022-08-24
837,2022-08-24
838,2022-08-24
839,2022-08-24
840,2022-08-23
841,2022-08-23
842,2022-08-23
843,2022-08-23
844,2022-08-23
845,2022-08-23
846,2022-08-23
847,2022-08-23
848,2022-08-23
849,2022-08-23
850,2022-08-23
851,2022-08-23
852,2022-08-23
853,2022-08-23
854,2022-08-23
855,2022-08-23
856,2022-08-23
857,2022-08-23
858,2022-08-23
859,2022-08-23
860,2022-08-23
861,2022-08-23
862,2022-08-23
863,2022-08-23
864,2022-08-22
865,2022-08-22
866,2022-08-22
867,2022-08-22
868,2022-08-22
869,2022-08-22
870,2022-08-22
871,2022-08-22
872,2022-08-22
873,2022-08-22
874,2022-08-22
875,2022-08-22
876,2022-08-22
877,2022-08-22
878,2022-08-22
879,2022-08-22
880,2022-08-22
881,2022-08-22
882,2022-08-22
883,2022-08-22
884,2022-08-22
885,2022-08-21
886,2022-08-21
887,2022-08-21
888,2022-08-21
889,2022-08-21
890,2022-08-21
891,2022-08-21
892,2022-08-21
893,2022-08-21
894,2022-08-21
895,2022-08-21
896,2022-08-21
897,2022-08-21
898,2022-08-21
899,2022-08-21
900,2022-08-21
901,2022-08-21
902,2022-08-21
903,2022-08-21
904,2022-08-21
905,2022-08-21
906,2022-08-20
907,2022-08-20
908,2022-08-20
909,2022-08-20
910,2022-08-20
911,2022-08-20
912,2022-08-20
913,2022-08-20
914,2022-08-20
915,2022-08-20
916,2022-08-20
917,2022-08-20
918,2022-08-20
919,2022-08-20
920,2022-08-20
921,2022-08-20
922,2022-08-20
923,2022-08-20
924,2022-08-20
925,2022-08-20
926,2022-08-20
927,2022-08-20
928,2022-08-20
929,2022-08-20
930,2022-08-20
931,2022-08-20
932,2022-08-20
933,2022-08-20
934,2022-08-20
935,2022-08-20
936,2022-08-20
937,2022-08-20
938,2022-08-20
939,2022-08-20
940,2022-08-19
941,2022-08-19
942,2022-08-19
943,2022-08-19
944,2022-08-19
945,2022-08-19
946,2022-08-19
947,2022-08-19
948,2022-08-19
949,2022-08-19
950,2022-08-19
951,2022-08-19
952,2022-08-19
953,2022-08-19
954,2022-08-19
955,2022-08-19
956,2022-08-19
957,2022-08-19
958,2022-08-19
959,2022-08-19
960,2022-08-19
961,2022-08-19
962,2022-08-19
963,2022-08-19
964,2022-08-19
965,2022-08-19
966,2022-08-19
967,2022-08-19
968,2022-08-19
969,2022-08-19
970,2022-08-19
971,2022-08-19
972,2022-08-19
973,2022-08-19
974,2022-08-19
975,2022-08-19
976,2022-08-19
977,2022-08-19
978,2022-08-19
979,2022-08-19
980,2022-08-19
981,2022-08-19
982,2022-08-18
983,2022-08-18
984,2022-08-18
985,2022-08-18
986,2022-08-18
987,2022-08-18
988,2022-08-18
989,2022-08-18
990,2022-08-18
991,2022-08-18
992,2022-08-18
993,2022-08-18
994,2022-08-18
995,2022-08-18
996,2022-08-18
997,2022-08-18
998,2022-08-18
999,2022-08-18
1000,2022-08-17
1001,2022-08-17
1002,2022-08-17
1003,2022-08-17
1004,2022-08-17
1005,2022-08-17
1006,2022-08-17
1007,2022-08-17
1008,2022-08-17
1009,2022-08-17
1010,2022-08-17
1011,2022-08-17
1012,2022-08-17
1013,2022-08-17
1014,2022-08-17
1015,2022-08-17
1016,2022-08-17
1017,2022-08-17
1018,2022-08-16
1019,2022-08-16
1020,2022-08-16
1021,2022-08-16
1022,2022-08-16
1023,2022-08-16
1024,2022-08-16
1025,2022-08-16
1026,2022-08-16
1027,2022-08-16
1028,2022-08-16
1029,2022-08-16
1030,2022-08-15
1031,2022-08-15
1032,2022-08-15
1033,2022-08-15
1034,2022-08-15
1035,2022-08-15
1036,2022-08-15
1037,2022-08-15
1038,2022-08-14
1039,2022-08-14
1040,2022-08-14
1041,2022-08-14
1042,2022-08-14
1043,2022-08-14
1044,2022-08-13
1045,2022-08-13
1046,2022-08-13
1047,2022-08-13
1048,2022-08-13
1049,2022-08-13
1050,2022-08-13
1051,2022-08-13
1052,2022-08-13
1053,2022-08-13
1054,2022-08-13
1055,2022-08-13
1056,2022-08-13
1057,2022-08-13
1058,2022-08-13
1059,2022-08-13
1060,2022-08-13
1061,2022-08-13
1062,2022-08-13
1063,2022-08-12
1064,2022-08-12
1065,2022-08-12
1066,2022-08-12
1067,2022-08-12
1068,2022-08-12
1069,2022-08-12
1070,2022-08-12
1071,2022-08-12
1072,2022-08-12
1073,2022-08-12
1074,2022-08-12
1075,2022-08-12
1076,2022-08-12
1077,2022-08-12
1078,2022-08-12
1079,2022-08-12
1080,2022-08-12
1081,2022-08-11
1082,2022-08-11
1083,2022-08-11
1084,2022-08-11
1085,2022-08-11
1086,2022-08-11
1087,2022-08-11
1088,2022-08-11
1089,2022-08-11
1090,2022-08-11
1091,2022-08-11
1092,2022-08-11
1093,2022-08-11
1094,2022-08-11
1095,2022-08-11
1096,2022-08-11
1097,2022-08-11
1098,2022-08-11
1099,2022-08-11
1100,2022-08-11
1101,2022-08-11
1102,2022-08-11
1103,2022-08-11
1104,2022-08-11
1105,2022-08-11
1106,2022-08-11
1107,2022-08-11
1108,2022-08-11
1109,2022-08-10
1110,2022-08-10
1111,2022-08-10
1112,2022-08-10
1113,2022-08-10
1114,2022-08-10
1115,2022-08-10
1116,2022-08-10
1117,2022-08-10
1118,2022-08-10
1119,2022-08-10
1120,2022-08-10
1121,2022-08-10
1122,2022-08-10
1123,2022-08-10
1124,2022-08-10
1125,2022-08-10
1126,2022-08-10
1127,2022-08-10
1128,2022-08-10
1129,2022-08-10
1130,2022-08-10
1131,2022-08-10
1132,2022-08-09
1133,2022-08-09
1134,2022-08-09
1135,2022-08-09
1136,2022-08-09
1137,2022-08-09
1138,2022-08-09
1139,2022-08-09
1140,2022-08-09
1141,2022-08-09
1142,2022-08-09
1143,2022-08-09
1144,2022-08-09
1145,2022-08-09
1146,2022-08-09
1147,2022-08-09
1148,2022-08-09
1149,2022-08-09
1150,2022-08-09
1151,2022-08-09
1152,2022-08-09
1153,2022-08-08
1154,2022-08-08
1155,2022-08-08
1156,2022-08-08
1157,2022-08-08
1158,2022-08-08
1159,2022-08-08
1160,2022-08-08
1161,2022-08-08
1162,2022-08-08
1163,2022-08-08
1164,2022-08-08
1165,2022-08-08
1166,2022-08-08
1167,2022-08-08
1168,2022-08-08
1169,2022-08-08
1170,2022-08-08
1171,2022-08-08
1172,2022-08-08
1173,2022-08-08
1174,2022-08-08
1175,2022-08-08
1176,2022-08-07
1177,2022-08-07
1178,2022-08-07
1179,2022-08-07
1180,2022-08-07
1181,2022-08-07
1182,2022-08-07
1183,2022-08-07
1184,2022-08-07
1185,2022-08-07
1186,2022-08-07
1187,2022-08-07
1188,2022-08-07
1189,2022-08-07
1190,2022-08-07
1191,2022-08-07
1192,2022-08-07
1193,2022-08-07
1194,2022-08-07
1195,2022-08-07
1196,2022-08-06
1197,2022-08-06
1198,2022-08-06
1199,2022-08-06
1200,2022-08-06
1201,2022-08-06
1202,2022-08-06
1203,2022-08-06
1204,2022-08-06
1205,2022-08-06
1206,2022-08-06
1207,2022-08-06
1208,2022-08-06
1209,2022-08-06
1210,2022-08-06
1211,2022-08-06
1212,2022-08-06
1213,2022-08-06
1214,2022-08-06
1215,2022-08-06
1216,2022-08-06
1217,2022-08-06
1218,2022-08-06
1219,2022-08-06
1220,2022-08-06
1221,2022-08-06
1222,2022-08-06
1223,2022-08-05
1224,2022-08-05
1225,2022-08-05
1226,2022-08-05
1227,2022-08-05
1228,2022-08-05
1229,2022-08-05
1230,2022-08-05
1231,2022-08-05
1232,2022-08-05
1233,2022-08-05
1234,2022-08-05
1235,2022-08-05
1236,2022-08-05
1237,2022-08-05
1238,2022-08-05
1239,2022-08-05
1240,2022-08-05
1241,2022-08-05
1242,2022-08-05
1243,2022-08-05
1244,2022-08-05
1245,2022-08-05
1246,2022-08-05
1247,2022-08-05
1248,2022-08-05
1249,2022-08-05
1250,2022-08-05
1251,2022-08-05
1252,2022-08-05
1253,2022-08-05
1254,2022-08-05
1255,2022-08-04
1256,2022-08-04
1257,2022-08-04
1258,2022-08-04
1259,2022-08-04
1260,2022-08-04
1261,2022-08-04
1262,2022-08-04
1263,2022-08-04
1264,2022-08-04
1265,2022-08-04
1266,2022-08-04
1267,2022-08-04
1268,2022-08-04
1269,2022-08-04
1270,2022-08-04
1271,2022-08-04
1272,2022-08-04
1273,2022-08-04
1274,2022-08-04
1275,2022-08-04
1276,2022-08-04
1277,2022-08-04
1278,2022-08-04
1279,2022-08-04
1280,2022-08-03
1281,2022-08-03
1282,2022-08-03
1283,2022-08-03
1284,2022-08-03
1285,2022-08-03
1286,2022-08-03
1287,2022-08-03
1288,2022-08-03
1289,2022-08-03
1290,2022-08-03
1291,2022-08-03
1292,2022-08-03
1293,2022-08-03
1294,2022-08-03
1295,2022-08-03
1296,2022-08-03
1297,2022-08-03
1298,2022-08-03
1299,2022-08-03
1300,2022-08-03
1301,2022-08-03
1302,2022-08-03
1303,2022-08-03
1304,2022-08-03
1305,2022-08-03
1306,2022-08-03
1307,2022-08-03
1308,2022-08-03
1309,2022-08-03
1310,2022-08-03
1311,2022-08-02
1312,2022-08-02
1313,2022-08-02
1314,2022-08-02
1315,2022-08-02
1316,2022-08-02
1317,2022-08-02
1318,2022-08-02
1319,2022-08-02
1320,2022-08-02
1321,2022-08-02
1322,2022-08-01
1323,2022-08-01
1324,2022-08-01
1325,2022-08-01
1326,2022-08-01
1327,2022-08-01
1328,2022-08-01
1329,2022-08-01
1330,2022-08-01
1331,2022-08-01
1332,2022-08-01
1333,2022-08-01
1334,2022-08-01
1335,2022-08-01
1336,2022-08-01
1337,2022-08-01
1338,2022-08-01
1339,2022-08-01
1340,2022-08-01
1341,2022-08-01
1342,2022-08-01
1343,2022-08-01
1344,2022-08-01
1345,2022-07-31
1346,2022-07-31
1347,2022-07-31
1348,2022-07-31
1349,2022-07-31
1350,2022-07-31
1351,2022-07-31
1352,2022-07-31
1353,2022-07-31
1354,2022-07-31
1355,2022-07-31
1356,2022-07-31
1357,2022-07-31
1358,2022-07-31
1359,2022-07-31
1360,2022-07-31
1361,2022-07-31
1362,2022-07-31
1363,2022-07-31
1364,2022-07-31
1365,2022-07-31
1366,2022-07-30
1367,2022-07-30
1368,2022-07-30
1369,2022-07-30
1370,2022-07-30
1371,2022-07-30
1372,2022-07-30
1373,2022-07-30
1374,2022-07-29
1375,2022-07-29
1376,2022-07-29
1377,2022-07-29
1378,2022-07-29
1379,2022-07-29
1380,2022-07-29
1381,2022-07-29
1382,2022-07-29
1383,2022-07-29
1384,2022-07-29
1385,2022-07-29
1386,2022-07-29
1387,2022-07-29
1388,2022-07-29
1389,2022-07-29
1390,2022-07-29
1391,2022-07-29
1392,2022-07-29
1393,2022-07-29
1394,2022-07-29
1395,2022-07-29
1396,2022-07-29
1397,2022-07-28
1398,2022-07-28
1399,2022-07-28
1400,2022-07-28
1401,2022-07-28
1402,2022-07-28
1403,2022-07-28
1404,2022-07-28
1405,2022-07-28
1406,2022-07-28
1407,2022-07-28
1408,2022-07-28
1409,2022-07-28
1410,2022-07-28
1411,2022-07-28
1412,2022-07-28
1413,2022-07-28
1414,2022-07-28
1415,2022-07-28
1416,2022-07-28
1417,2022-07-28
1418,2022-07-28
1419,2022-07-28
1420,2022-07-28
1421,2022-07-28
1422,2022-07-28
1423,2022-07-28
1424,2022-07-28
1425,2022-07-28
1426,2022-07-28
1427,2022-07-27
1428,2022-07-27
1429,2022-07-27
1430,2022-07-27
1431,2022-07-27
1432,2022-07-27
1433,2022-07-27
1434,2022-07-27
1435,2022-07-27
1436,2022-07-27
1437,2022-07-27
1438,2022-07-27
1439,2022-07-27
1440,2022-07-27
1441,2022-07-27
1442,2022-07-27
1443,2022-07-27
1444,2022-07-27
1445,2022-07-27
1446,2022-07-27
1447,2022-07-27
1448,2022-07-27
1449,2022-07-27
1450,2022-07-27
1451,2022-07-27
1452,2022-07-27
1453,2022-07-27
1454,2022-07-26
1455,2022-07-26
1456,2022-07-26
1457,2022-07-26
1458,2022-07-26
1459,2022-07-26
1460,2022-07-26
1461,2022-07-26
1462,2022-07-26
1463,2022-07-26
1464,2022-07-26
1465,2022-07-26
1466,2022-07-26
1467,2022-07-26
1468,2022-07-26
1469,2022-07-26
1470,2022-07-26
1471,2022-07-26
1472,2022-07-26
1473,2022-07-26
1474,2022-07-26
1475,2022-07-26
1476,2022-07-26
1477,2022-07-26
1478,2022-07-26
1479,2022-07-26
1480,2022-07-26
1481,2022-07-26
1482,2022-07-26
1483,2022-07-26
1484,2022-07-25
1485,2022-07-25
1486,2022-07-25
1487,2022-07-25
1488,2022-07-25
1489,2022-07-25
1490,2022-07-25
1491,2022-07-25
1492,2022-07-25
1493,2022-07-25
1494,2022-07-25
1495,2022-07-25
1496,2022-07-25
1497,2022-07-25
1498,2022-07-25
1499,2022-07-24
1500,2022-07-24
1501,2022-07-24
1502,2022-07-24
1503,2022-07-24
1504,2022-07-24
1505,2022-07-24
1506,2022-07-24
1507,2022-07-24
1508,2022-07-24
1509,2022-07-24
1510,2022-07-24
1511,2022-07-24
1512,2022-07-24
1513,2022-07-24
1514,2022-07-24
1515,2022-07-24
1516,2022-07-24
1517,2022-07-24
1518,2022-07-24
1519,2022-07-24
1520,2022-07-24
1521,2022-07-24
1522,2022-07-24
1523,2022-07-24
1524,2022-07-24
1525,2022-07-24
1526,2022-07-23
1527,2022-07-23
1528,2022-07-23
1529,2022-07-23
1530,2022-07-23
1531,2022-07-23
1532,2022-07-23
1533,2022-07-23
1534,2022-07-23
1535,2022-07-23
1536,2022-07-23
1537,2022-07-23
1538,2022-07-23
1539,2022-07-23
1540,2022-07-23
1541,2022-07-23
1542,2022-07-23
1543,2022-07-23
1544,2022-07-23
1545,2022-07-23
1546,2022-07-23
1547,2022-07-23
1548,2022-07-23
1549,2022-07-23
1550,2022-07-23
1551,2022-07-22
1552,2022-07-22
1553,2022-07-22
1554,2022-07-22
1555,2022-07-22
1556,2022-07-22
1557,2022-07-22
1558,2022-07-22
1559,2022-07-22
1560,2022-07-22
1561,2022-07-22
1562,2022-07-22
1563,2022-07-22
1564,2022-07-22
1565,2022-07-22
1566,2022-07-22
1567,2022-07-22
1568,2022-07-22
1569,2022-07-22
1570,2022-07-21
1571,2022-07-21
1572,2022-07-21
1573,2022-07-21
1574,2022-07-21
1575,2022-07-21
1576,2022-07-21
1577,2022-07-21
1578,2022-07-21
1579,2022-07-21
1580,2022-07-21
1581,2022-07-21
1582,2022-07-21
1583,2022-07-21
1584,2022-07-21
1585,2022-07-21
1586,2022-07-21
1587,2022-07-21
1588,2022-07-21
1589,2022-07-21
1590,2022-07-21
1591,2022-07-21
1592,2022-07-21
1593,2022-07-21
1594,2022-07-21
1595,2022-07-20
1596,2022-07-20
1597,2022-07-20
1598,2022-07-20
1599,2022-07-20
1600,2022-07-20
1601,2022-07-20
1602,2022-07-20
1603,2022-07-20
1604,2022-07-20
1605,2022-07-20
1606,2022-07-20
1607,2022-07-20
1608,2022-07-20
1609,2022-07-20
1610,2022-07-20
1611,2022-07-20
1612,2022-07-20
1613,2022-07-20
1614,2022-07-20
1615,2022-07-20
1616,2022-07-20
1617,2022-07-20
1618,2022-07-20
1619,2022-07-19
1620,2022-07-19
1621,2022-07-19
1622,2022-07-19
1623,2022-07-19
1624,2022-07-19
1625,2022-07-19
1626,2022-07-19
1627,2022-07-19
1628,2022-07-19
1629,2022-07-19
1630,2022-07-19
1631,2022-07-19
1632,2022-07-19
1633,2022-07-19
1634,2022-07-19
1635,2022-07-19
1636,2022-07-19
1637,2022-07-19
1638,2022-07-19
1639,2022-07-18
1640,2022-07-18
1641,2022-07-18
1642,2022-07-18
1643,2022-07-18
1644,2022-07-18
1645,2022-07-18
1646,2022-07-18
1647,2022-07-18
1648,2022-07-18
1649,2022-07-18
1650,2022-07-18
1651,2022-07-18
1652,2022-07-18
1653,2022-07-18
1654,2022-07-18
1655,2022-07-18
1656,2022-07-18
1657,2022-07-17
1658,2022-07-17
1659,2022-07-17
1660,2022-07-17
1661,2022-07-17
1662,2022-07-17
1663,2022-07-17
1664,2022-07-17
1665,2022-07-17
1666,2022-07-17
1667,2022-07-17
1668,2022-07-17
1669,2022-07-17
1670,2022-07-17
1671,2022-07-17
1672,2022-07-17
1673,2022-07-17
1674,2022-07-17
1675,2022-07-17
1676,2022-07-17
1677,2022-07-16
1678,2022-07-16
1679,2022-07-16
1680,2022-07-16
1681,2022-07-16
1682,2022-07-16
1683,2022-07-16
1684,2022-07-16
1685,2022-07-16
1686,2022-07-16
1687,2022-07-16
1688,2022-07-16
1689,2022-07-16
1690,2022-07-16
1691,2022-07-16
1692,2022-07-16
1693,2022-07-16
1694,2022-07-16
1695,2022-07-16
1696,2022-07-16
1697,2022-07-16
1698,2022-07-16
1699,2022-07-16
1700,2022-07-16
1701,2022-07-16
1702,2022-07-15
1703,2022-07-15
1704,2022-07-15
1705,2022-07-15
1706,2022-07-15
1707,2022-07-15
1708,2022-07-15
1709,2022-07-15
1710,2022-07-15
1711,2022-07-15
1712,2022-07-15
1713,2022-07-15
1714,2022-07-15
1715,2022-07-15
1716,2022-07-15
1717,2022-07-15
1718,2022-07-15
1719,2022-07-15
1720,2022-07-15
1721,2022-07-15
1722,2022-07-15
1723,2022-07-15
1724,2022-07-15
1725,2022-07-15
1726,2022-07-15
1727,2022-07-15
1728,2022-07-15
1729,2022-07-14
1730,2022-07-14
1731,2022-07-14
1732,2022-07-14
1733,2022-07-14
1734,2022-07-14
1735,2022-07-14
1736,2022-07-14
1737,2022-07-14
1738,2022-07-14
1739,2022-07-14
1740,2022-07-14
1741,2022-07-14
1742,2022-07-14
1743,2022-07-14
1744,2022-07-14
1745,2022-07-14
1746,2022-07-14
1747,2022-07-14
1748,2022-07-14
1749,2022-07-14
1750,2022-07-14
1751,2022-07-14
1752,2022-07-14
1753,2022-07-14
1754,2022-07-14
1755,2022-07-14
1756,2022-07-14
1757,2022-07-14
1758,2022-07-13
1759,2022-07-13
1760,2022-07-13
1761,2022-07-13
1762,2022-07-13
1763,2022-07-13
1764,2022-07-13
1765,2022-07-13
1766,2022-07-13
1767,2022-07-13
1768,2022-07-13
1769,2022-07-13
1770,2022-07-13
1771,2022-07-13
1772,2022-07-13
1773,2022-07-13
1774,2022-07-13
1775,2022-07-13
1776,2022-07-13
1777,2022-07-13
1778,2022-07-13
1779,2022-07-13
1780,2022-07-13
1781,2022-07-13
1782,2022-07-13
1783,2022-07-13
1784,2022-07-13
1785,2022-07-13
1786,2022-07-13
1787,2022-07-13
1788,2022-07-13
1789,2022-07-12
1790,2022-07-12
1791,2022-07-12
1792,2022-07-12
1793,2022-07-12
1794,2022-07-12
1795,2022-07-12
1796,2022-07-12
1797,2022-07-12
1798,2022-07-12
1799,2022-07-12
1800,2022-07-12
1801,2022-07-12
1802,2022-07-12
1803,2022-07-12
1804,2022-07-12
1805,2022-07-12
1806,2022-07-12
1807,2022-07-12
1808,2022-07-12
1809,2022-07-12
1810,2022-07-12
1811,2022-07-12
1812,2022-07-12
1813,2022-07-11
1814,2022-07-11
1815,2022-07-11
1816,2022-07-11
1817,2022-07-11
1818,2022-07-11
1819,2022-07-11
1820,2022-07-11
1821,2022-07-11
1822,2022-07-11
1823,2022-07-11
1824,2022-07-11
1825,2022-07-11
1826,2022-07-11
1827,2022-07-11
1828,2022-07-11
1829,2022-07-11
1830,2022-07-10
1831,2022-07-10
1832,2022-07-10
1833,2022-07-10
1834,2022-07-10
1835,2022-07-10
1836,2022-07-10
1837,2022-07-10
1838,2022-07-10
1839,2022-07-10
1840,2022-07-10
1841,2022-07-10
1842,2022-07-10
1843,2022-07-10
1844,2022-07-10
1845,2022-07-10
1846,2022-07-10
1847,2022-07-10
1848,2022-07-10
1849,2022-07-10
1850,2022-07-09
